lat,lon,sst
4.2292,-162.3125,28.4300
4.2292,-162.2708,28.2850
4.2292,-162.2292,28.0650
4.2292,-162.1875,27.9200
4.2292,-162.1458,28.0200
4.2292,-162.1042,28.0850
4.2292,-162.0625,27.9700
4.2292,-162.0208,27.9300
4.2292,-161.9792,27.8550
4.2292,-161.9375,27.9500
4.2292,-161.8958,27.8900
4.2292,-161.8542,27.8650
4.2292,-161.8125,27.7750
4.2292,-161.7708,27.8650
4.2292,-161.7292,28.1100
4.2292,-161.6875,28.1350
4.2292,-161.6458,28.0700
4.2292,-161.6042,28.1500
4.2292,-161.5625,28.1200
4.2292,-161.5208,28.1700
4.2292,-161.4792,28.1150
4.2292,-161.4375,28.1300
4.2292,-161.3958,28.1450
4.2292,-161.3542,28.2500
4.2292,-161.3125,28.2050
4.2292,-161.2708,28.1750
4.2292,-161.2292,28.1350
4.2292,-161.1875,28.1050
4.2292,-161.1458,28.0300
4.2292,-161.1042,28.0000
4.2292,-161.0625,28.2000
4.2292,-161.0208,28.1150
4.2292,-160.9792,27.9900
4.2292,-160.9375,27.9450
4.2292,-160.8958,27.9300
4.2292,-160.8542,27.9050
4.2292,-160.8125,28.0050
4.2292,-160.7708,28.0650
4.2292,-160.7292,28.1550
4.2292,-160.6875,27.8700
4.2292,-160.6458,27.7800
4.2292,-160.6042,27.8800
4.2292,-160.5625,27.8600
4.2292,-160.5208,27.8300
4.2292,-160.4792,27.8750
4.2292,-160.4375,27.8350
4.2292,-160.3958,27.9900
4.2292,-160.3542,27.9050
4.2292,-160.3125,27.8150
4.2292,-160.2708,27.8150
4.2292,-160.2292,27.8500
4.2292,-160.1875,27.8150
4.2292,-160.1458,27.8000
4.2292,-160.1042,27.9450
4.2292,-160.0625,27.9900
4.2292,-160.0208,27.9150
4.2292,-159.9792,27.9550
4.2292,-159.9375,28.0450
4.2292,-159.8958,27.9050
4.2292,-159.8542,27.8950
4.2292,-159.8125,27.8650
4.2292,-159.7708,27.9150
4.2292,-159.7292,28.0150
4.2292,-159.6875,28.0000
4.2292,-159.6458,27.9350
4.2292,-159.6042,27.8600
4.2292,-159.5625,27.9150
4.2292,-159.5208,28.0250
4.2292,-159.4792,27.9400
4.2292,-159.4375,27.9150
4.2292,-159.3958,27.9600
4.2292,-159.3542,27.9650
4.2292,-159.3125,27.8950
4.2292,-159.2708,27.8250
4.2292,-159.2292,27.8500
4.2292,-159.1875,27.8250
4.2292,-159.1458,28.0600
4.2292,-159.1042,28.1750
4.2292,-159.0625,28.0400
4.2292,-159.0208,27.9600
4.2292,-158.9792,27.8550
4.2292,-158.9375,28.0000
4.2292,-158.8958,28.6350
4.2292,-158.8542,28.3200
4.2292,-158.8125,28.0900
4.2292,-158.7708,28.2350
4.2292,-158.7292,28.4150
4.2292,-158.6875,28.0950
4.2292,-158.6458,27.9350
4.2292,-158.6042,27.8400
4.2292,-158.5625,27.9700
4.2292,-158.5208,28.2450
4.2292,-158.4792,27.9550
4.2292,-158.4375,27.7650
4.2292,-158.3958,27.8150
4.2292,-158.3542,27.9650
4.2292,-158.3125,28.0500
4.2292,-158.2708,28.0250
4.2292,-158.2292,27.9900
4.2292,-158.1875,28.0000
4.2292,-158.1458,27.9850
4.2292,-158.1042,28.0250
4.2292,-158.0625,28.0200
4.2292,-158.0208,28.0550
4.2292,-157.9792,28.0850
4.2292,-157.9375,28.0250
4.2292,-157.8958,28.0700
4.2292,-157.8542,28.0700
4.2292,-157.8125,27.9900
4.2292,-157.7708,27.9650
4.2292,-157.7292,27.7100
4.2292,-157.6875,27.8150
4.2292,-157.6458,28.0250
4.2292,-157.6042,27.9950
4.2292,-157.5625,27.9750
4.2292,-157.5208,28.0550
4.2292,-157.4792,28.1200
4.2292,-157.4375,28.1500
4.2292,-157.3958,28.0950
4.2292,-157.3542,27.8850
4.2292,-157.3125,27.7850
4.2292,-157.2708,27.9050
4.2292,-157.2292,27.9650
4.2292,-157.1875,27.9500
4.2292,-157.1458,28.0150
4.2292,-157.1042,28.0750
4.2292,-157.0625,28.0200
4.2292,-157.0208,27.9450
4.2292,-156.9792,27.8700
4.2292,-156.9375,27.8100
4.2292,-156.8958,27.8200
4.2292,-156.8542,27.8250
4.2292,-156.8125,27.8250
4.2292,-156.7708,27.8700
4.2292,-156.7292,27.9400
4.2292,-156.6875,27.9650
4.2292,-156.6458,27.9150
4.2292,-156.6042,27.8500
4.2292,-156.5625,27.8200
4.2292,-156.5208,27.9100
4.2292,-156.4792,28.0800
4.2292,-156.4375,28.2300
4.2292,-156.3958,28.2200
4.2292,-156.3542,28.0650
4.2292,-156.3125,27.9900
4.2292,-156.2708,28.0300
4.2292,-156.2292,28.0250
4.2292,-156.1875,28.0050
4.2292,-156.1458,28.0000
4.2292,-156.1042,27.9750
4.2292,-156.0625,27.9850
4.2292,-156.0208,28.0250
4.2292,-155.9792,28.0850
4.2292,-155.9375,28.0200
4.2292,-155.8958,27.9900
4.2292,-155.8542,28.0050
4.2292,-155.8125,27.9550
4.2292,-155.7708,28.0350
4.2292,-155.7292,27.9900
4.2292,-155.6875,27.9750
4.2292,-155.6458,28.0650
4.2292,-155.6042,28.1100
4.2292,-155.5625,28.1150
4.2292,-155.5208,28.1100
4.2292,-155.4792,28.1050
4.2292,-155.4375,28.1150
4.2292,-155.3958,28.0950
4.2292,-155.3542,28.0550
4.2292,-155.3125,28.1450
4.2292,-155.2708,28.1450
4.2292,-155.2292,28.0900
4.2292,-155.1875,28.0100
4.2292,-155.1458,28.0650
4.2292,-155.1042,28.2200
4.2292,-155.0625,28.2200
4.2292,-155.0208,28.1250
4.2292,-154.9792,28.1150
4.2292,-154.9375,28.1850
4.2292,-154.8958,28.2150
4.2292,-154.8542,28.1800
4.2292,-154.8125,28.1750
4.2292,-154.7708,28.1300
4.2292,-154.7292,28.1350
4.2292,-154.6875,28.1950
4.2292,-154.6458,28.1350
4.2292,-154.6042,28.1200
4.2292,-154.5625,28.1250
4.2292,-154.5208,28.1200
4.2292,-154.4792,28.2000
4.2292,-154.4375,28.1400
4.2292,-154.3958,28.2450
4.2292,-154.3542,28.1950
4.2292,-154.3125,28.1300
4.2292,-154.2708,28.1300
4.2292,-154.2292,28.2400
4.2292,-154.1875,28.1400
4.2292,-154.1458,28.0950
4.2292,-154.1042,28.2850
4.2292,-154.0625,28.2550
4.2292,-154.0208,28.1100
4.2292,-153.9792,28.1300
4.2292,-153.9375,28.1300
4.2292,-153.8958,27.9950
4.2292,-153.8542,27.8800
4.2292,-153.8125,27.9500
4.2292,-153.7708,27.7850
4.2292,-153.7292,28.3400
4.2292,-153.6875,28.2250
4.2292,-153.6458,28.2800
4.2292,-153.6042,28.3500
4.2292,-153.5625,28.2050
4.2292,-153.5208,28.2150
4.2292,-153.4792,28.1300
4.2292,-153.4375,28.0950
4.2292,-153.3958,28.0250
4.2292,-153.3542,28.1300
4.2292,-153.3125,28.3000
4.2292,-153.2708,28.1950
4.2292,-153.2292,28.0800
4.2292,-153.1875,28.3450
4.2292,-153.1458,28.3500
4.2292,-153.1042,28.2100
4.2292,-153.0625,28.2150
4.2292,-153.0208,28.2300
4.2292,-152.9792,28.2750
4.2292,-152.9375,28.3050
4.2292,-152.8958,28.3450
4.2292,-152.8542,28.3150
4.2292,-152.8125,28.1900
4.2292,-152.7708,28.1500
4.2292,-152.7292,28.1450
4.2292,-152.6875,28.1750
4.2292,-152.6458,28.1750
4.2292,-152.6042,28.1750
4.2292,-152.5625,28.2600
4.2292,-152.5208,28.1900
4.2292,-152.4792,28.2150
4.2292,-152.4375,28.2900
4.2292,-152.3958,28.2850
4.2292,-152.3542,28.2800
4.2292,-152.3125,28.3050
4.2292,-152.2708,28.2700
4.2292,-152.2292,28.2700
4.2292,-152.1875,28.2600
4.2292,-152.1458,28.2700
4.2292,-152.1042,28.2600
4.2292,-152.0625,28.3900
4.2292,-152.0208,28.3550
4.2292,-151.9792,28.3100
4.2292,-151.9375,28.2250
4.2292,-151.8958,28.1950
4.2292,-151.8542,28.2050
4.2292,-151.8125,28.0800
4.2292,-151.7708,28.1950
4.2292,-151.7292,28.1500
4.2292,-151.6875,28.0150
4.2292,-151.6458,28.0550
4.2292,-151.6042,28.0750
4.2292,-151.5625,28.0750
4.2292,-151.5208,28.0350
4.2292,-151.4792,28.0150
4.2292,-151.4375,27.9900
4.2292,-151.3958,27.9600
4.2292,-151.3542,27.9550
4.2292,-151.3125,28.0100
4.2292,-151.2708,28.2800
4.2292,-151.2292,28.2050
4.2292,-151.1875,28.3850
4.2292,-151.1458,28.7250
4.2292,-151.1042,28.6650
4.2292,-151.0625,28.7100
4.2292,-151.0208,28.6600
4.2292,-150.9792,28.7800
4.2292,-150.9375,28.6950
4.2292,-150.8958,28.7500
4.2292,-150.8542,28.5100
4.2292,-150.8125,28.4550
4.2292,-150.7708,28.4150
4.2292,-150.7292,28.3500
4.2292,-150.6875,28.1000
4.2292,-150.6458,28.0750
4.2292,-150.6042,28.0900
4.2292,-150.5625,28.2200
4.2292,-150.5208,28.3450
4.2292,-150.4792,28.4900
4.2292,-150.4375,28.4650
4.2292,-150.3958,28.3600
4.2292,-150.3542,28.3100
4.2292,-150.3125,28.5050
4.2292,-150.2708,28.3500
4.2292,-150.2292,28.4050
4.2292,-150.1875,28.6000
4.2292,-150.1458,28.5350
4.2292,-150.1042,28.3850
4.2292,-150.0625,28.2200
4.2292,-150.0208,28.2450
4.2292,-149.9792,28.2050
4.2292,-149.9375,28.2800
4.2292,-149.8958,28.5200
4.2292,-149.8542,28.5500
4.2292,-149.8125,28.4400
4.2292,-149.7708,28.3800
4.2292,-149.7292,28.5000
4.2292,-149.6875,28.5650
4.2292,-149.6458,28.5650
4.2292,-149.6042,28.2300
4.2292,-149.5625,28.2500
4.2292,-149.5208,28.2100
4.2292,-149.4792,28.1950
4.2292,-149.4375,28.2600
4.2292,-149.3958,28.2250
4.2292,-149.3542,28.3300
4.2292,-149.3125,28.2000
4.2292,-149.2708,28.1400
4.2292,-149.2292,28.3000
4.2292,-149.1875,28.1950
4.2292,-149.1458,28.2250
4.2292,-149.1042,28.2950
4.2292,-149.0625,28.3300
4.2292,-149.0208,28.3000
4.2292,-148.9792,28.2650
4.2292,-148.9375,28.1100
4.2292,-148.8958,28.1250
4.2292,-148.8542,28.1950
4.2292,-148.8125,28.2800
4.2292,-148.7708,28.2750
4.2292,-148.7292,28.2400
4.2292,-148.6875,28.3950
4.2292,-148.6458,28.3850
4.2292,-148.6042,28.3750
4.2292,-148.5625,28.3650
4.2292,-148.5208,28.2100
4.2292,-148.4792,28.2900
4.2292,-148.4375,28.2550
4.2292,-148.3958,28.2900
4.2292,-148.3542,28.3150
4.2292,-148.3125,28.3800
4.2292,-148.2708,28.5000
4.2292,-148.2292,28.4200
4.2292,-148.1875,28.3450
4.2292,-148.1458,28.2600
4.2292,-148.1042,28.2550
4.2292,-148.0625,28.3950
4.2292,-148.0208,28.3800
4.2292,-147.9792,28.3300
4.2292,-147.9375,28.3700
4.2292,-147.8958,28.4750
4.2292,-147.8542,28.6350
4.2292,-147.8125,28.4500
4.2292,-147.7708,28.3100
4.2292,-147.7292,28.1200
4.2292,-147.6875,28.1650
4.2292,-147.6458,28.2050
4.2292,-147.6042,28.2750
4.2292,-147.5625,28.4000
4.2292,-147.5208,28.2300
4.2292,-147.4792,28.2400
4.2292,-147.4375,28.1400
4.2292,-147.3958,28.2200
4.2292,-147.3542,28.4900
4.2292,-147.3125,28.5000
4.2292,-147.2708,28.4850
4.2292,-147.2292,28.4650
4.2292,-147.1875,28.5350
4.2292,-147.1458,28.5950
4.2292,-147.1042,28.3850
4.2292,-147.0625,28.3850
4.2292,-147.0208,28.3750
4.2292,-146.9792,28.4350
4.2292,-146.9375,28.4750
4.2292,-146.8958,28.3300
4.2292,-146.8542,28.4400
4.2292,-146.8125,28.4950
4.2292,-146.7708,28.3350
4.2292,-146.7292,28.2700
4.2292,-146.6875,28.2600
4.2292,-146.6458,28.4100
4.2292,-146.6042,28.4950
4.2292,-146.5625,28.4850
4.2292,-146.5208,28.3150
4.2292,-146.4792,28.2500
4.2292,-146.4375,28.3300
4.2292,-146.3958,28.2400
4.2292,-146.3542,28.0700
4.2292,-146.3125,28.0450
4.2292,-146.2708,28.0950
4.2292,-146.2292,28.1300
4.2292,-146.1875,28.1100
4.2292,-146.1458,28.1200
4.2292,-146.1042,28.1100
4.2292,-146.0625,28.1600
4.2292,-146.0208,28.2850
4.2292,-145.9792,28.2350
4.2292,-145.9375,28.1350
4.2292,-145.8958,28.1550
4.2292,-145.8542,28.1450
4.2292,-145.8125,28.1750
4.2292,-145.7708,28.1800
4.2292,-145.7292,28.1350
4.2292,-145.6875,28.1200
4.2292,-145.6458,28.2150
4.2292,-145.6042,28.3150
4.2292,-145.5625,28.4250
4.2292,-145.5208,28.3900
4.2292,-145.4792,28.3100
4.2292,-145.4375,28.4400
4.2292,-145.3958,28.3550
4.2292,-145.3542,28.1750
4.2292,-145.3125,28.1000
4.2292,-145.2708,28.0550
4.2292,-145.2292,28.0300
4.2292,-145.1875,28.1050
4.2292,-145.1458,28.1750
4.2292,-145.1042,28.2450
4.2292,-145.0625,28.2500
4.2292,-145.0208,28.1400
4.2292,-144.9792,28.1900
4.2292,-144.9375,28.2000
4.2292,-144.8958,28.2200
4.2292,-144.8542,28.2300
4.2292,-144.8125,28.3250
4.2292,-144.7708,28.3800
4.2292,-144.7292,28.2950
4.2292,-144.6875,28.2750
4.2292,-144.6458,28.2500
4.2292,-144.6042,28.2350
4.2292,-144.5625,28.3000
4.2292,-144.5208,28.3000
4.2292,-144.4792,28.3100
4.2292,-144.4375,28.3400
4.2292,-144.3958,28.3650
4.2292,-144.3542,28.3200
4.2292,-144.3125,28.3250
4.2292,-144.2708,28.2900
4.2292,-144.2292,28.2200
4.2292,-144.1875,28.1200
4.2292,-144.1458,28.0500
4.2292,-144.1042,28.0550
4.2292,-144.0625,28.0650
4.2292,-144.0208,28.0250
4.2292,-143.9792,28.0250
4.2292,-143.9375,28.0500
4.2292,-143.8958,28.0600
4.2292,-143.8542,28.1250
4.2292,-143.8125,28.2200
4.2292,-143.7708,28.2500
4.2292,-143.7292,28.2800
4.2292,-143.6875,28.2950
4.2292,-143.6458,28.3050
4.2292,-143.6042,28.2700
4.2292,-143.5625,28.1650
4.2292,-143.5208,28.2450
4.2292,-143.4792,28.2850
4.2292,-143.4375,28.3050
4.2292,-143.3958,28.2950
4.2292,-143.3542,28.1600
4.2292,-143.3125,28.2450
4.2292,-143.2708,28.3250
4.2292,-143.2292,28.2950
4.2292,-143.1875,28.2450
4.2292,-143.1458,28.3200
4.2292,-143.1042,28.4250
4.2292,-143.0625,28.4150
4.2292,-143.0208,28.4200
4.2292,-142.9792,28.4700
4.2292,-142.9375,28.3750
4.2292,-142.8958,28.2700
4.2292,-142.8542,28.3100
4.2292,-142.8125,28.3150
4.2292,-142.7708,28.2300
4.2292,-142.7292,28.2000
4.2292,-142.6875,28.2050
4.2292,-142.6458,28.1850
4.2292,-142.6042,28.1800
4.2292,-142.5625,28.0650
4.2292,-142.5208,28.1300
4.2292,-142.4792,28.4550
4.2292,-142.4375,28.5250
4.2292,-142.3958,28.5450
4.2292,-142.3542,28.5400
4.2292,-142.3125,28.5100
4.2292,-142.2708,28.4450
4.2292,-142.2292,28.5250
4.2292,-142.1875,28.4900
4.2292,-142.1458,28.3850
4.2292,-142.1042,28.4050
4.2292,-142.0625,28.3300
4.2292,-142.0208,28.1900
4.2292,-141.9792,28.1800
4.2292,-141.9375,28.1700
4.2292,-141.8958,28.1050
4.2292,-141.8542,28.0750
4.2292,-141.8125,28.0750
4.2292,-141.7708,28.0250
4.2292,-141.7292,28.0750
4.2292,-141.6875,28.0850
4.2292,-141.6458,28.1000
4.2292,-141.6042,28.2800
4.2292,-141.5625,28.3350
4.2292,-141.5208,28.3450
4.2292,-141.4792,28.3050
4.2292,-141.4375,28.2500
4.2292,-141.3958,28.2250
4.2292,-141.3542,28.2450
4.2292,-141.3125,28.3200
4.2292,-141.2708,28.3050
4.2292,-141.2292,28.2500
4.2292,-141.1875,28.1850
4.2292,-141.1458,28.2050
4.2292,-141.1042,28.3750
4.2292,-141.0625,28.3500
4.2292,-141.0208,28.3150
4.2292,-140.9792,28.3950
4.2292,-140.9375,28.3550
4.2292,-140.8958,28.3000
4.2292,-140.8542,28.2500
4.2292,-140.8125,28.2250
4.2292,-140.7708,28.2650
4.2292,-140.7292,28.2400
4.2292,-140.6875,28.1600
4.2292,-140.6458,28.1150
4.2292,-140.6042,28.1350
4.2292,-140.5625,28.2150
4.2292,-140.5208,28.2200
4.2292,-140.4792,28.1450
4.2292,-140.4375,28.0500
4.2292,-140.3958,28.0750
4.2292,-140.3542,28.1550
4.2292,-140.3125,28.1600
4.2292,-140.2708,28.1000
4.2292,-140.2292,28.0000
4.2292,-140.1875,27.9450
4.2292,-140.1458,28.0400
4.2292,-140.1042,28.0750
4.2292,-140.0625,28.0500
4.2292,-140.0208,27.9500
4.2292,-139.9792,27.8750
4.2292,-139.9375,27.9150
4.2292,-139.8958,27.9850
4.2292,-139.8542,28.1800
4.2292,-139.8125,28.1100
4.2292,-139.7708,28.0600
4.2292,-139.7292,28.1500
4.2292,-139.6875,28.2650
4.2292,-139.6458,28.4350
4.2292,-139.6042,28.3600
4.2292,-139.5625,28.2750
4.2292,-139.5208,28.3200
4.2292,-139.4792,28.3550
4.2292,-139.4375,28.2450
4.2292,-139.3958,28.2100
4.2292,-139.3542,28.0250
4.2292,-139.3125,27.9450
4.2292,-139.2708,28.0200
4.2292,-139.2292,28.1000
4.2292,-139.1875,28.1750
4.2292,-139.1458,28.2650
4.2292,-139.1042,28.3200
4.2292,-139.0625,28.2750
4.2292,-139.0208,28.2350
4.2292,-138.9792,28.3100
4.2292,-138.9375,28.2950
4.2292,-138.8958,28.2050
4.2292,-138.8542,28.1500
4.2292,-138.8125,28.0650
4.2292,-138.7708,28.1700
4.2292,-138.7292,28.2400
4.2292,-138.6875,28.1650
4.2292,-138.6458,28.1200
4.2292,-138.6042,28.1800
4.2292,-138.5625,28.2700
4.2292,-138.5208,28.2100
4.2292,-138.4792,28.1050
4.2292,-138.4375,28.1350
4.2292,-138.3958,28.1200
4.2292,-138.3542,28.1300
4.2292,-138.3125,28.2600
4.2292,-138.2708,28.2700
4.2292,-138.2292,28.2700
4.2292,-138.1875,28.1950
4.2292,-138.1458,28.1650
4.2292,-138.1042,28.1400
4.2292,-138.0625,28.1250
4.2292,-138.0208,28.2900
4.2292,-137.9792,28.2950
4.2292,-137.9375,28.2400
4.2292,-137.8958,28.3050
4.2292,-137.8542,28.2650
4.2292,-137.8125,28.2850
4.2292,-137.7708,28.3500
4.2292,-137.7292,28.3350
4.2292,-137.6875,28.3300
4.2292,-137.6458,28.3000
4.2292,-137.6042,28.2900
4.2292,-137.5625,28.0600
4.2292,-137.5208,28.0600
4.2292,-137.4792,28.2050
4.2292,-137.4375,28.2450
4.2292,-137.3958,27.9600
4.2292,-137.3542,28.2600
4.2292,-137.3125,28.4450
4.2292,-137.2708,28.3300
4.2292,-137.2292,28.3350
4.2292,-137.1875,28.3500
4.2292,-137.1458,28.1850
4.2292,-137.1042,28.2850
4.2292,-137.0625,28.3050
4.2292,-137.0208,28.4400
4.2292,-136.9792,28.2750
4.2292,-136.9375,28.1500
4.2292,-136.8958,28.1050
4.2292,-136.8542,28.0700
4.2292,-136.8125,28.0700
4.2292,-136.7708,28.0550
4.2292,-136.7292,28.0150
4.2292,-136.6875,28.0250
4.2292,-136.6458,28.0550
4.2292,-136.6042,28.2100
4.2292,-136.5625,28.1450
4.2292,-136.5208,28.1350
4.2292,-136.4792,28.1600
4.2292,-136.4375,28.1750
4.2292,-136.3958,28.1800
4.2292,-136.3542,28.2100
4.2292,-136.3125,28.3300
4.2292,-136.2708,28.3700
4.2292,-136.2292,28.4450
4.2292,-136.1875,28.4500
4.2292,-136.1458,28.4200
4.2292,-136.1042,28.4950
4.2292,-136.0625,28.4650
4.2292,-136.0208,28.4050
4.2292,-135.9792,28.4750
4.2292,-135.9375,28.5600
4.2292,-135.8958,28.3600
4.2292,-135.8542,28.3350
4.2292,-135.8125,28.2550
4.2292,-135.7708,28.2450
4.2292,-135.7292,28.2600
4.2292,-135.6875,28.1700
4.2292,-135.6458,28.1900
4.2292,-135.6042,28.1600
4.2292,-135.5625,28.2600
4.2292,-135.5208,28.1500
4.2292,-135.4792,28.0700
4.2292,-135.4375,28.0100
4.2292,-135.3958,28.1350
4.2292,-135.3542,28.2900
4.2292,-135.3125,28.1500
4.2292,-135.2708,28.1550
4.2292,-135.2292,28.1800
4.2292,-135.1875,28.1550
4.2292,-135.1458,28.1650
4.2292,-135.1042,28.0800
4.2292,-135.0625,27.9900
4.2292,-135.0208,27.9650
4.2292,-134.9792,27.8200
4.2292,-134.9375,28.1300
4.2292,-134.8958,28.3600
4.2292,-134.8542,28.1500
4.2292,-134.8125,28.1750
4.2292,-134.7708,28.2000
4.2292,-134.7292,28.0200
4.2292,-134.6875,27.6650
4.2292,-134.6458,27.9700
4.2292,-134.6042,28.5850
4.2292,-134.5625,28.5150
4.2292,-134.5208,28.3700
4.2292,-134.4792,28.2400
4.2292,-134.4375,28.1050
4.2292,-134.3958,28.1650
4.2292,-134.3542,28.1800
4.2292,-134.3125,27.9700
4.2292,-134.2708,27.8350
4.2292,-134.2292,28.3100
4.2292,-134.1875,28.3300
4.2292,-134.1458,28.3150
4.2292,-134.1042,28.3250
4.2292,-134.0625,28.2250
4.2292,-134.0208,27.9900
4.2292,-133.9792,28.0750
4.2292,-133.9375,28.1050
4.2292,-133.8958,28.1450
4.2292,-133.8542,28.1750
4.2292,-133.8125,28.1600
4.2292,-133.7708,28.1200
4.2292,-133.7292,28.3450
4.2292,-133.6875,28.2900
4.2292,-133.6458,28.2050
4.2292,-133.6042,28.0900
4.2292,-133.5625,28.0850
4.2292,-133.5208,28.1600
4.2292,-133.4792,28.2000
4.2292,-133.4375,28.2400
4.2292,-133.3958,28.2450
4.2292,-133.3542,28.4250
4.2292,-133.3125,28.4450
4.2292,-133.2708,28.3850
4.2292,-133.2292,28.2200
4.2292,-133.1875,28.2000
4.2292,-133.1458,28.2300
4.2292,-133.1042,28.0400
4.2292,-133.0625,28.0000
4.2292,-133.0208,27.9700
4.2292,-132.9792,27.9700
4.2292,-132.9375,28.0350
4.2292,-132.8958,28.0250
4.2292,-132.8542,28.0550
4.2292,-132.8125,28.2200
4.2292,-132.7708,28.2050
4.2292,-132.7292,28.1850
4.2292,-132.6875,28.0650
4.2292,-132.6458,28.1750
4.2292,-132.6042,28.1500
4.2292,-132.5625,28.0900
4.2292,-132.5208,28.1150
4.2292,-132.4792,28.1800
4.2292,-132.4375,28.2300
4.2292,-132.3958,28.3650
4.2292,-132.3542,28.3500
4.2292,-132.3125,28.2500
4.2292,-132.2708,28.2450
4.2292,-132.2292,28.4700
4.2292,-132.1875,28.5000
4.2292,-132.1458,28.5100
4.2292,-132.1042,28.4950
4.2292,-132.0625,28.5650
4.2292,-132.0208,28.5050
4.2292,-131.9792,28.3200
4.2292,-131.9375,28.2850
4.2292,-131.8958,28.3550
4.2292,-131.8542,28.2750
4.2292,-131.8125,28.2450
4.2292,-131.7708,28.2750
4.2292,-131.7292,28.4000
4.2292,-131.6875,28.3850
4.2292,-131.6458,28.2650
4.2292,-131.6042,28.3600
4.2292,-131.5625,28.3900
4.2292,-131.5208,28.4200
4.2292,-131.4792,28.4700
4.2292,-131.4375,28.5050
4.2292,-131.3958,28.3000
4.2292,-131.3542,28.4650
4.2292,-131.3125,28.5100
4.2292,-131.2708,28.4800
4.2292,-131.2292,28.3800
4.2292,-131.1875,28.3900
4.2292,-131.1458,28.3300
4.2292,-131.1042,28.2300
4.2292,-131.0625,28.2450
4.2292,-131.0208,28.2750
4.2292,-130.9792,28.2650
4.2292,-130.9375,28.3050
4.2292,-130.8958,28.2700
4.2292,-130.8542,28.3150
4.2292,-130.8125,28.3100
4.2292,-130.7708,28.2150
4.2292,-130.7292,28.2000
4.2292,-130.6875,28.1950
4.2292,-130.6458,27.9900
4.2292,-130.6042,28.0550
4.2292,-130.5625,28.1800
4.2292,-130.5208,28.1850
4.2292,-130.4792,28.1400
4.2292,-130.4375,28.1850
4.2292,-130.3958,28.3100
4.2292,-130.3542,28.2850
4.2292,-130.3125,28.1950
4.2292,-130.2708,28.0750
4.2292,-130.2292,28.1150
4.2292,-130.1875,28.0850
4.2292,-130.1458,28.0700
4.2292,-130.1042,28.0950
4.2292,-130.0625,28.0150
4.2292,-130.0208,28.0250
4.2292,-129.9792,28.1350
4.2292,-129.9375,28.1500
4.2292,-129.8958,28.1850
4.2292,-129.8542,28.1350
4.2292,-129.8125,28.0900
4.2292,-129.7708,28.0600
4.2292,-129.7292,28.1100
4.2292,-129.6875,28.1600
4.2292,-129.6458,28.1750
4.2292,-129.6042,28.0900
4.2292,-129.5625,28.0700
4.2292,-129.5208,28.0750
4.2292,-129.4792,28.1300
4.2292,-129.4375,28.1550
4.2292,-129.3958,28.2000
4.2292,-129.3542,28.3200
4.2292,-129.3125,28.2650
4.2292,-129.2708,28.1700
4.2292,-129.2292,28.1500
4.2292,-129.1875,28.2400
4.2292,-129.1458,28.2350
4.2292,-129.1042,28.2500
4.2292,-129.0625,28.3200
4.2292,-129.0208,28.3450
4.2292,-128.9792,28.3400
4.2292,-128.9375,28.3500
4.2292,-128.8958,28.4250
4.2292,-128.8542,28.5300
4.2292,-128.8125,28.3800
4.2292,-128.7708,28.2800
4.2292,-128.7292,28.3650
4.2292,-128.6875,28.3450
4.2292,-128.6458,28.3100
4.2292,-128.6042,28.3650
4.2292,-128.5625,28.4450
4.2292,-128.5208,28.4900
4.2292,-128.4792,28.4150
4.2292,-128.4375,28.3650
4.2292,-128.3958,28.2850
4.2292,-128.3542,28.2750
4.2292,-128.3125,28.2850
4.2292,-128.2708,28.2450
4.2292,-128.2292,28.2650
4.2292,-128.1875,28.2750
4.2292,-128.1458,28.2600
4.2292,-128.1042,28.2650
4.2292,-128.0625,28.3250
4.2292,-128.0208,28.2300
4.2292,-127.9792,28.1150
4.2292,-127.9375,28.1400
4.2292,-127.8958,28.1950
4.2292,-127.8542,28.0600
4.2292,-127.8125,27.9900
4.2292,-127.7708,27.9950
4.2292,-127.7292,27.9800
4.2292,-127.6875,27.9900
4.2292,-127.6458,27.9950
4.2292,-127.6042,28.0250
4.2292,-127.5625,28.1050
4.2292,-127.5208,28.1400
4.2292,-127.4792,28.1500
4.2292,-127.4375,28.1700
4.2292,-127.3958,28.1400
4.2292,-127.3542,28.1200
4.2292,-127.3125,28.1100
4.2292,-127.2708,28.1150
4.2292,-127.2292,28.0950
4.2292,-127.1875,28.0400
4.2292,-127.1458,28.0600
4.2292,-127.1042,28.1000
4.2292,-127.0625,28.1200
4.2292,-127.0208,28.1050
4.2292,-126.9792,28.1550
4.2292,-126.9375,28.2500
4.2292,-126.8958,28.1450
4.2292,-126.8542,28.0750
4.2292,-126.8125,28.1650
4.2292,-126.7708,28.1800
4.2292,-126.7292,28.1100
4.2292,-126.6875,28.0450
4.2292,-126.6458,28.0800
4.2292,-126.6042,28.1100
4.2292,-126.5625,28.1200
4.2292,-126.5208,28.1400
4.2292,-126.4792,28.1850
4.2292,-126.4375,28.2300
4.2292,-126.3958,28.1800
4.2292,-126.3542,28.0900
4.2292,-126.3125,28.0850
4.2292,-126.2708,28.1200
4.2292,-126.2292,28.1200
4.2292,-126.1875,28.2200
4.2292,-126.1458,28.3050
4.2292,-126.1042,28.3250
4.2292,-126.0625,28.2700
4.2292,-126.0208,28.2350
4.2292,-125.9792,28.2150
4.2292,-125.9375,28.1800
